Datacycle,press,temp2,cond2,alt,oxygen,fluor,atten,trans,jday,lat,lon,PAR,UPAR,oxV,oxdVdt,oxysat,salin2,potemp2
375.0,749.0,9.2273,38.0041,0.0,179.2406,-0.0021,0.1228,4.6415,213.4432,48.6929,-16.5555,0.0,0.0,2.465,-0.0023,6.4203,35.3222,9.1418
376.0,751.0,9.1953,37.9746,0.0,179.063,-0.0021,0.1201,4.9704,213.4432,48.6929,-16.5555,0.0,0.0,2.4604,-0.0023,6.4273,35.3222,9.1098
377.0,753.0,9.1772,37.9555,0.0,179.0437,-0.0021,0.1204,4.9372,213.4433,48.6929,-16.5555,0.0,0.0,2.4578,-0.0019,6.4322,35.3194,9.0915
378.0,755.0,9.1045,37.8808,0.0,180.4056,-0.0021,0.1241,4.488,213.4433,48.6929,-16.5555,0.0,0.0,2.4597,0.001,6.4373,35.3122,9.0189
379.0,757.0,9.0669,37.8379,0.0,180.4285,-0.0021,0.1213,4.8314,213.4433,48.6929,-16.5555,0.0,0.0,2.4628,0.0003,6.4378,35.3036,8.9813
380.0,759.0,9.0636,37.837,0.0,179.8912,-0.0021,0.1217,4.7834,213.4434,48.6929,-16.5555,0.0,0.0,2.4602,-0.0009,6.4368,35.3049,8.9778
381.0,761.0,9.0695,37.8459,0.0,179.7412,-0.0021,0.124,4.5083,213.4434,48.6929,-16.5555,0.0,0.0,2.4583,-0.0008,6.4362,35.3076,8.9834
382.0,763.0,9.0832,37.8647,0.0,179.0099,-0.0021,0.1213,4.8137,213.4434,48.6929,-16.5555,0.0,0.0,2.4533,-0.0022,6.4408,35.3127,8.9967
383.0,765.0,9.0534,37.8347,0.0,179.4444,-0.0021,0.1238,4.5201,213.4434,48.6929,-16.5555,0.0,0.0,2.4519,-0.0006,6.4415,35.31,8.9669
384.0,767.0,9.038,37.8234,0.0,179.9107,-0.0021,0.1233,4.5792,213.4435,48.6929,-16.5555,0.0,0.0,2.4537,0.0006,6.4364,35.3126,8.9514
385.0,769.0,9.0597,37.8554,0.0,179.8839,-0.0021,0.1221,4.7334,213.4435,48.6929,-16.5555,0.0,0.0,2.4548,0.0004,6.4315,35.3234,8.9727
386.0,771.0,9.0949,37.8998,0.0,179.0555,-0.0021,0.1235,4.5645,213.4435,48.6929,-16.5555,0.0,0.0,2.4521,-0.0014,6.4314,35.3342,9.0074
387.0,773.0,9.1012,37.909,0.0,178.8753,-0.0021,0.125,4.4128,213.4435,48.6929,-16.5555,0.0,0.0,2.4488,-0.0014,6.435,35.3367,9.0135
388.0,775.0,9.0819,37.8897,0.0,179.0651,-0.0021,0.1222,4.7171,213.4436,48.6929,-16.5555,0.0,0.0,2.4469,-0.0007,6.4388,35.3348,8.9941
389.0,777.0,9.0625,37.8697,0.0,179.2084,-0.0021,0.121,4.858,213.4436,48.6928,-16.5555,0.0,0.0,2.4457,-0.0004,6.4441,35.3321,8.9745
390.0,779.0,9.036,37.8422,0.0,179.4242,-0.0021,0.1236,4.5516,213.4436,48.6928,-16.5555,0.0,0.0,2.4455,-0.0002,6.449,35.3286,8.9479
391.0,781.0,8.9838,37.7911,0.0,179.6277,-0.0021,0.1253,4.3947,213.4437,48.6928,-16.5554,0.0,0.0,2.4452,0.0,6.4528,35.3259,8.8959
392.0,783.0,8.9606,37.7621,0.0,179.8706,-0.0021,0.1222,4.715,213.4437,48.6928,-16.5554,0.0,0.0,2.4456,0.0,6.4588,35.3176,8.8725
393.0,785.0,8.9304,37.7302,0.0,179.5519,-0.0021,0.1218,4.7539,213.4437,48.6928,-16.5554,0.0,0.0,2.4438,-0.0008,6.4608,35.3129,8.8423
394.0,787.0,8.9105,37.7098,0.0,180.0133,-0.0021,0.1239,4.5086,213.4437,48.6928,-16.5554,0.0,0.0,2.4443,0.0003,6.4612,35.3104,8.8222
395.0,789.0,8.894,37.6937,0.0,180.3669,-0.0021,0.1255,4.3342,213.4438,48.6928,-16.5554,0.0,0.0,2.4457,0.0003,6.4677,35.3091,8.8056
396.0,791.0,8.8438,37.6389,0.0,180.3177,-0.0021,0.1211,4.8443,213.4438,48.6928,-16.5554,0.0,0.0,2.4453,0.0002,6.4649,35.3005,8.7555
397.0,793.0,8.8587,37.6603,0.0,180.3129,-0.0021,0.1192,5.0763,213.4438,48.6928,-16.5554,0.0,0.0,2.4457,-0.0001,6.4657,35.3073,8.7701
398.0,795.0,8.8758,37.6828,0.0,180.2227,-0.0021,0.1212,4.8364,213.4438,48.6928,-16.5554,0.0,0.0,2.4456,-0.0003,6.4657,35.3129,8.7868
399.0,797.0,8.8624,37.6683,0.0,180.3406,-0.0021,0.1239,4.522,213.4439,48.6928,-16.5554,0.0,0.0,2.4438,-0.0007,6.4793,35.3103,8.7733
400.0,799.0,8.7388,37.5341,0.0,180.019,-0.0021,0.1194,5.0823,213.4439,48.6928,-16.5554,0.0,0.0,2.4396,-0.0016,6.4905,35.291,8.6502
401.0,801.0,8.7302,37.5262,0.0,180.9093,-0.0021,0.1204,4.9316,213.4439,48.6928,-16.5554,0.0,0.0,2.4402,0.0002,6.4982,35.2901,8.6414
402.0,803.0,8.672,37.4663,0.0,181.4525,-0.0021,0.1243,4.4722,213.444,48.6928,-16.5554,0.0,0.0,2.4418,0.0008,6.5029,35.2838,8.5833
403.0,805.0,8.6244,37.4143,0.0,181.8163,-0.0021,0.1239,4.4963,213.444,48.6928,-16.5554,0.0,0.0,2.4444,0.0002,6.5136,35.2754,8.5358
404.0,807.0,8.5598,37.3452,0.0,182.0709,-0.0021,0.1213,4.8236,213.444,48.6928,-16.5554,0.0,0.0,2.4447,0.0006,6.513,35.2656,8.4713
405.0,809.0,8.5494,37.3386,0.0,182.6764,-0.0021,0.1233,4.5917,213.444,48.6928,-16.5554,0.0,0.0,2.4474,0.0015,6.5131,35.268,8.4607
406.0,811.0,8.5591,37.3519,0.0,182.1944,-0.0021,0.1247,4.432,213.4441,48.6928,-16.5554,0.0,0.0,2.4473,-0.0001,6.5137,35.2717,8.4701
407.0,813.0,8.5529,37.3474,0.0,182.1953,-0.0021,0.1251,4.3854,213.4441,48.6928,-16.5554,0.0,0.0,2.4461,-0.0006,6.5232,35.2721,8.4638
408.0,815.0,8.489,37.2802,0.0,182.6738,-0.0021,0.1239,4.5258,213.4441,48.6928,-16.5554,0.0,0.0,2.4434,-0.0006,6.5455,35.2636,8.4
409.0,817.0,8.4398,37.2226,0.0,182.3351,-0.0021,0.1215,4.7767,213.4441,48.6928,-16.5554,0.0,0.0,2.4411,-0.0018,6.556,35.2507,8.3509
410.0,819.0,8.3,37.0716,0.0,183.5098,-0.0021,0.1224,4.6966,213.4442,48.6928,-16.5554,0.0,0.0,2.4436,0.0009,6.5558,35.229,8.2117
411.0,821.0,8.2784,37.0513,0.0,184.6274,-0.0021,0.1254,4.3388,213.4442,48.6927,-16.5554,0.0,0.0,2.4491,0.0022,6.5573,35.2279,8.1901
412.0,823.0,8.2696,37.0426,0.0,184.5075,-0.0021,0.1236,4.5475,213.4442,48.6927,-16.5554,0.0,0.0,2.4523,0.0007,6.5572,35.2265,8.1811
413.0,825.0,8.2704,37.0449,0.0,184.434,-0.0021,0.1231,4.6028,213.4443,48.6927,-16.5554,0.0,0.0,2.453,0.0002,6.5571,35.2272,8.1816
414.0,827.0,8.2706,37.0467,0.0,184.342,-0.0021,0.1226,4.6586,213.4443,48.6927,-16.5554,0.0,0.0,2.453,0.0,6.5554,35.228,8.1816
415.0,829.0,8.275,37.0543,0.0,184.5158,-0.0021,0.125,4.3951,213.4443,48.6927,-16.5554,0.0,0.0,2.4522,-0.0002,6.564,35.2308,8.1858
416.0,831.0,8.2448,37.0251,0.0,184.3714,-0.0021,0.124,4.4965,213.4443,48.6927,-16.5554,0.0,0.0,2.4489,-0.0012,6.5808,35.2289,8.1555
417.0,833.0,8.1164,36.8901,0.0,185.5188,-0.0021,0.1252,4.3722,213.4444,48.6927,-16.5554,0.0,0.0,2.4502,0.0004,6.5973,35.2124,8.0277
418.0,835.0,8.0286,36.7898,0.0,185.5653,-0.0021,0.121,4.8587,213.4444,48.6927,-16.5554,0.0,0.0,2.4515,-0.0001,6.6032,35.1918,7.9402
419.0,837.0,7.9797,36.7422,0.0,186.4839,-0.0021,0.1216,4.7878,213.4444,48.6927,-16.5554,0.0,0.0,2.4527,0.0017,6.6038,35.1888,7.8914
420.0,839.0,7.9706,36.7329,0.0,186.7961,-0.0021,0.1252,4.4109,213.4444,48.6927,-16.5554,0.0,0.0,2.4555,0.0012,6.6085,35.1872,7.8822
421.0,841.0,7.9405,36.702,0.0,186.7267,-0.0021,0.1219,4.7415,213.4445,48.6927,-16.5554,0.0,0.0,2.4558,-0.0002,6.6194,35.1833,7.852
422.0,843.0,7.902,36.6603,0.0,186.9494,-0.0021,0.1223,4.698,213.4445,48.6927,-16.5554,0.0,0.0,2.4551,-0.0002,6.6276,35.176,7.8135
423.0,845.0,7.8398,36.5951,0.0,187.3327,-0.0021,0.1246,4.4423,213.4445,48.6927,-16.5554,0.0,0.0,2.4562,0.0002,6.6328,35.1675,7.7515
424.0,847.0,7.7932,36.5504,0.0,187.7591,-0.0021,0.1263,4.2466,213.4446,48.6927,-16.5554,0.0,0.0,2.4574,0.0006,6.6355,35.1653,7.705
425.0,849.0,7.7676,36.5257,0.0,188.1327,-0.0021,0.1239,4.5224,213.4446,48.6926,-16.5554,0.0,0.0,2.4593,0.0007,6.6385,35.1634,7.6794
426.0,851.0,7.7519,36.5113,0.0,188.1725,-0.0021,0.1233,4.5902,213.4446,48.6926,-16.5554,0.0,0.0,2.46,0.0002,6.6411,35.1628,7.6635
427.0,853.0,7.7454,36.5063,0.0,188.0528,-0.0021,0.1237,4.524,213.4446,48.6926,-16.5554,0.0,0.0,2.4598,0.0,6.6404,35.1632,7.6569
428.0,855.0,7.7316,36.4953,0.0,188.4423,-0.0021,0.1223,4.7,213.4447,48.6926,-16.5554,0.0,0.0,2.4601,0.0005,6.64,35.1643,7.6429
429.0,857.0,7.7384,36.5067,0.0,188.1265,-0.0021,0.1259,4.3012,213.4447,48.6926,-16.5553,0.0,0.0,2.4603,-0.0003,6.6397,35.1687,7.6494
430.0,859.0,7.74,36.5107,0.0,187.2658,-0.0021,0.1216,4.7791,213.4447,48.6926,-16.5554,0.0,0.0,2.4563,-0.0018,6.6407,35.1704,7.6508
431.0,861.0,7.73,36.505,0.0,187.7383,-0.0021,0.1231,4.6091,213.4447,48.6926,-16.5554,0.0,0.0,2.4558,-0.0002,6.6403,35.173,7.6406
432.0,863.0,7.7327,36.5122,0.0,187.9502,-0.0021,0.1263,4.2482,213.4448,48.6926,-16.5554,0.0,0.0,2.4562,0.0,6.6402,35.1772,7.6431
433.0,865.0,7.7339,36.5177,0.0,188.0016,-0.0021,0.1228,4.6222,213.4448,48.6926,-16.5554,0.0,0.0,2.4554,-0.0002,6.6462,35.181,7.6441
434.0,867.0,7.7278,36.5147,0.0,188.0372,-0.0021,0.1227,4.631,213.4448,48.6926,-16.5554,0.0,0.0,2.4546,-0.0002,6.6484,35.183,7.6378
435.0,869.0,7.675,36.4619,0.0,188.3534,-0.0021,0.126,4.2936,213.4449,48.6926,-16.5554,0.0,0.0,2.4564,0.0003,6.6471,35.1783,7.5852
436.0,871.0,7.6576,36.4438,0.0,188.4046,-0.0021,0.1206,4.9119,213.4449,48.6926,-16.5554,0.0,0.0,2.4577,0.0007,6.6336,35.1753,7.5676
437.0,873.0,7.6929,36.4874,0.0,188.4919,-0.0021,0.1191,5.0866,213.4449,48.6926,-16.5554,0.0,0.0,2.4579,0.0009,6.6344,35.186,7.6025
438.0,875.0,7.7681,36.5788,0.0,187.2816,-0.0021,0.1257,4.325,213.4449,48.6926,-16.5554,0.0,0.0,2.4539,-0.0014,6.6355,35.2078,7.6769
439.0,877.0,7.7512,36.5637,0.0,187.1184,-0.0021,0.1254,4.3547,213.445,48.6926,-16.5553,0.0,0.0,2.4494,-0.0011,6.6365,35.2077,7.6599
440.0,879.0,7.7372,36.5516,0.0,187.4043,-0.0021,0.1213,4.8234,213.445,48.6926,-16.5553,0.0,0.0,2.4485,0.0,6.6348,35.2076,7.6458
441.0,881.0,7.7457,36.563,0.0,187.4974,-0.0021,0.1218,4.7595,213.445,48.6925,-16.5553,0.0,0.0,2.4491,-0.0001,6.6359,35.2107,7.654
442.0,883.0,7.7621,36.5831,0.0,187.565,-0.0021,0.1268,4.189,213.445,48.6925,-16.5554,0.0,0.0,2.4494,0.0001,6.6337,35.2148,7.6701
443.0,885.0,7.7724,36.5967,0.0,187.6682,-0.0021,0.1236,4.5508,213.4451,48.6925,-16.5553,0.0,0.0,2.4489,-0.0001,6.6388,35.2182,7.6801
444.0,887.0,7.7596,36.5848,0.0,187.6483,-0.0021,0.1228,4.658,213.4451,48.6925,-16.5553,0.0,0.0,2.4493,-0.0002,6.6381,35.2173,7.6671
445.0,889.0,7.7286,36.5584,0.0,188.1309,-0.0021,0.1277,4.1064,213.4451,48.6925,-16.5553,0.0,0.0,2.4502,0.0002,6.6459,35.2189,7.636
446.0,891.0,7.6783,36.5057,0.0,188.2236,-0.0021,0.1249,4.3944,213.4452,48.6925,-16.5553,0.0,0.0,2.4502,0.0,6.6484,35.2118,7.586
447.0,893.0,7.6753,36.5039,0.0,188.7863,-0.0021,0.1215,4.8154,213.4452,48.6925,-16.5553,0.0,0.0,2.4514,0.001,6.6484,35.212,7.5827
448.0,895.0,7.6707,36.5009,0.0,188.9282,-0.0021,0.1212,4.8529,213.4452,48.6925,-16.5553,0.0,0.0,2.4525,0.0011,6.6488,35.2125,7.578
449.0,897.0,7.6685,36.4986,0.0,188.905,-0.0021,0.1269,4.1998,213.4452,48.6925,-16.5553,0.0,0.0,2.4539,0.0004,6.6488,35.2113,7.5756
450.0,899.0,7.673,36.5057,0.0,188.895,-0.0021,0.1221,4.7272,213.4453,48.6925,-16.5553,0.0,0.0,2.4534,-0.0003,6.6544,35.2134,7.5798
451.0,901.0,7.6702,36.507,0.0,188.2743,-0.0021,0.1209,4.861,213.4453,48.6925,-16.5553,0.0,0.0,2.4516,-0.0016,6.6569,35.2169,7.5768
452.0,903.0,7.6404,36.4764,0.0,188.8586,-0.0021,0.1239,4.5199,213.4453,48.6925,-16.5553,0.0,0.0,2.4521,-0.0002,6.6573,35.2129,7.547
453.0,905.0,7.6062,36.4415,0.0,189.8512,-0.0021,0.1278,4.098,213.4453,48.6925,-16.5553,0.0,0.0,2.4552,0.001,6.6625,35.2086,7.5128
454.0,907.0,7.5758,36.4125,0.0,189.6561,-0.0021,0.127,4.1806,213.4454,48.6925,-16.5553,0.0,0.0,2.457,0.0004,6.6551,35.2067,7.4823
455.0,909.0,7.5869,36.4296,0.0,189.6665,-0.0021,0.1241,4.5504,213.4454,48.6925,-16.5553,0.0,0.0,2.4579,0.0005,6.6491,35.2132,7.4931
456.0,911.0,7.6392,36.4963,0.0,189.6629,-0.0021,0.1247,4.4183,213.4454,48.6925,-16.5553,0.0,0.0,2.4586,0.0004,6.6452,35.2317,7.5448
457.0,913.0,7.6751,36.5375,0.0,188.7811,-0.0021,0.1277,4.0956,213.4454,48.6925,-16.5553,0.0,0.0,2.4563,-0.0008,6.6378,35.2391,7.5803
458.0,915.0,7.7221,36.5945,0.0,188.0616,-0.0021,0.1251,4.3891,213.4455,48.6925,-16.5553,0.0,0.0,2.4531,-0.0015,6.6318,35.2523,7.6267
459.0,917.0,7.7571,36.6368,0.0,187.9248,-0.0021,0.1283,4.0518,213.4455,48.6925,-16.5553,0.0,0.0,2.4503,-0.0011,6.629,35.2616,7.6613
460.0,919.0,7.7799,36.6652,0.0,187.3993,-0.0021,0.1265,4.2253,213.4455,48.6925,-16.5553,0.0,0.0,2.4465,-0.0017,6.6305,35.2685,7.6837
461.0,921.0,7.7828,36.6716,0.0,187.7144,-0.0021,0.1243,4.475,213.4456,48.6925,-16.5553,0.0,0.0,2.445,-0.0008,6.6349,35.2714,7.6863
462.0,923.0,7.7555,36.6441,0.0,188.2929,-0.0021,0.1274,4.142,213.4456,48.6924,-16.5553,0.0,0.0,2.446,0.0004,6.6362,35.2682,7.659
463.0,925.0,7.737,36.6252,0.0,188.576,-0.0021,0.1287,4.0001,213.4456,48.6924,-16.5553,0.0,0.0,2.4471,0.0005,6.6379,35.2656,7.6405
464.0,927.0,7.7247,36.6124,0.0,188.7895,-0.0021,0.1277,4.108,213.4456,48.6924,-16.5553,0.0,0.0,2.4481,0.0004,6.6403,35.2633,7.628
465.0,929.0,7.7175,36.606,0.0,188.5822,-0.0021,0.1248,4.4246,213.4457,48.6924,-16.5553,0.0,0.0,2.4471,-0.0007,6.6482,35.2626,7.6206
466.0,931.0,7.6928,36.5793,0.0,188.3107,-0.0021,0.1233,4.5874,213.4457,48.6924,-16.5553,0.0,0.0,2.446,-0.001,6.6464,35.2577,7.5958
467.0,933.0,7.6627,36.5502,0.0,189.4381,-0.0021,0.1273,4.1535,213.4457,48.6924,-16.5553,0.0,0.0,2.4485,0.0012,6.6464,35.2557,7.5658
468.0,935.0,7.6697,36.5611,0.0,189.472,-0.0021,0.1288,3.9986,213.4457,48.6924,-16.5553,0.0,0.0,2.4496,0.0,6.6576,35.2597,7.5725
469.0,937.0,7.6032,36.4919,0.0,189.5069,-0.0021,0.127,4.1695,213.4458,48.6924,-16.5553,0.0,0.0,2.4491,-0.0001,6.6602,35.251,7.5063
470.0,939.0,7.5872,36.4765,0.0,190.5551,-0.0021,0.1248,4.4174,213.4458,48.6924,-16.5553,0.0,0.0,2.4515,0.0011,6.6703,35.2496,7.4902
471.0,941.0,7.561,36.4504,0.0,190.4414,-0.0021,0.1257,4.3265,213.4458,48.6924,-16.5553,0.0,0.0,2.4519,0.0002,6.6753,35.2466,7.4639
472.0,943.0,7.4874,36.3757,0.0,191.5826,-0.0021,0.1291,3.977,213.4458,48.6924,-16.5553,0.0,0.0,2.4558,0.0015,6.682,35.2392,7.3906
473.0,945.0,7.4578,36.3398,0.0,191.3247,-0.0021,0.1263,4.2444,213.4459,48.6924,-16.5553,0.0,0.0,2.4587,0.0011,6.6662,35.2294,7.361
474.0,947.0,7.5013,36.3997,0.0,191.9466,-0.0021,0.1281,4.0655,213.4459,48.6924,-16.5553,0.0,0.0,2.4629,0.0014,6.668,35.2492,7.404
475.0,949.0,7.5334,36.4407,0.0,190.1319,-0.0021,0.1271,4.1727,213.4459,48.6924,-16.5554,0.0,0.0,2.4583,-0.0022,6.6647,35.2603,7.4356
476.0,951.0,7.5233,36.4315,0.0,190.6868,-0.0021,0.1255,4.3434,213.446,48.6924,-16.5553,0.0,0.0,2.4577,-0.0003,6.6605,35.2595,7.4253
477.0,953.0,7.573,36.4888,0.0,190.3048,-0.0021,0.1294,3.9425,213.446,48.6924,-16.5553,0.0,0.0,2.4561,-0.0008,6.6587,35.2703,7.4745
478.0,955.0,7.5715,36.4871,0.0,190.142,-0.0021,0.1276,4.1063,213.446,48.6924,-16.5553,0.0,0.0,2.4542,-0.0006,6.6543,35.2692,7.4728
479.0,957.0,7.614,36.5401,0.0,190.2292,-0.0021,0.1271,4.1689,213.446,48.6924,-16.5553,0.0,0.0,2.4532,-0.0005,6.6587,35.2828,7.5147
480.0,959.0,7.6006,36.5267,0.0,189.5019,-0.0021,0.1273,4.1494,213.4461,48.6924,-16.5553,0.0,0.0,2.4505,-0.0013,6.653,35.2809,7.5012
481.0,961.0,7.5863,36.5187,0.0,190.0062,-0.0021,0.1272,4.1634,213.4461,48.6924,-16.5553,0.0,0.0,2.4505,-0.0001,6.6529,35.2859,7.4868
482.0,963.0,7.624,36.5658,0.0,189.6652,-0.0021,0.1293,3.9493,213.4461,48.6924,-16.5553,0.0,0.0,2.4481,-0.0007,6.6555,35.2976,7.524
483.0,965.0,7.6002,36.5417,0.0,189.896,-0.0021,0.1286,4.0429,213.4462,48.6924,-16.5553,0.0,0.0,2.4467,-0.0005,6.6641,35.2946,7.5001
484.0,967.0,7.551,36.4918,0.0,190.2519,-0.0021,0.1277,4.1367,213.4462,48.6924,-16.5553,0.0,0.0,2.4465,0.0,6.6681,35.2892,7.4511
485.0,969.0,7.529,36.4706,0.0,190.8924,-0.0021,0.1289,3.9947,213.4462,48.6924,-16.5553,0.0,0.0,2.4484,0.0009,6.6708,35.2877,7.429
486.0,971.0,7.5117,36.4525,0.0,191.4396,-0.0021,0.1264,4.2341,213.4462,48.6924,-16.5554,0.0,0.0,2.451,0.0013,6.673,35.2847,7.4116
487.0,973.0,7.4925,36.4336,0.0,191.7734,-0.0021,0.1295,3.9315,213.4463,48.6924,-16.5554,0.0,0.0,2.454,0.0012,6.6732,35.2826,7.3923
488.0,975.0,7.4878,36.4288,0.0,191.4317,-0.0021,0.1282,4.0553,213.4463,48.6924,-16.5553,0.0,0.0,2.4545,0.0,6.6731,35.2813,7.3875
489.0,977.0,7.4883,36.4305,0.0,191.2417,-0.0021,0.124,4.4907,213.4463,48.6924,-16.5553,0.0,0.0,2.4542,-0.0005,6.673,35.2817,7.3877
490.0,979.0,7.4889,36.4327,0.0,191.6246,-0.0021,0.1243,4.4711,213.4463,48.6924,-16.5554,0.0,0.0,2.4545,0.0003,6.673,35.2824,7.3881
491.0,981.0,7.4896,36.4339,0.0,191.5915,-0.0021,0.1296,3.9016,213.4464,48.6924,-16.5553,0.0,0.0,2.4549,0.0,6.6716,35.2822,7.3886
492.0,983.0,7.4963,36.4443,0.0,191.2624,-0.0021,0.1239,4.5469,213.4464,48.6924,-16.5553,0.0,0.0,2.4542,-0.0004,6.6667,35.2856,7.395
493.0,985.0,7.5073,36.4614,0.0,191.5161,-0.0021,0.125,4.3915,213.4464,48.6924,-16.5553,0.0,0.0,2.4542,0.0004,6.6648,35.2921,7.4057
494.0,987.0,7.5301,36.4894,0.0,191.2476,-0.0021,0.128,4.0784,213.4464,48.6923,-16.5553,0.0,0.0,2.4538,-0.0003,6.6631,35.2985,7.4281
495.0,989.0,7.5472,36.5137,0.0,191.2254,-0.0021,0.1291,3.9565,213.4465,48.6923,-16.5553,0.0,0.0,2.4525,-0.0005,6.6691,35.3065,7.4448
496.0,991.0,7.5258,36.4912,0.0,191.4904,-0.0021,0.1279,4.1113,213.4465,48.6923,-16.5553,0.0,0.0,2.4515,-0.0004,6.6772,35.3029,7.4235
497.0,993.0,7.4663,36.427,0.0,192.0935,-0.0021,0.125,4.3949,213.4465,48.6923,-16.5553,0.0,0.0,2.4528,0.0006,6.6817,35.2924,7.3641
498.0,995.0,7.4421,36.4029,0.0,192.7918,-0.0021,0.1295,3.9919,213.4466,48.6923,-16.5554,0.0,0.0,2.4544,0.0007,6.6941,35.2901,7.34
499.0,997.0,7.3763,36.3316,0.0,192.6592,-0.0021,0.1232,4.6034,213.4466,48.6923,-16.5553,0.0,0.0,2.4541,-0.0003,6.7021,35.2783,7.2744
500.0,999.0,7.3088,36.2605,0.0,193.3722,-0.0021,0.1224,4.6841,213.4466,48.6923,-16.5553,0.0,0.0,2.4563,0.0009,6.7034,35.2681,7.2071
501.0,1001.0,7.2964,36.2498,0.0,194.061,-0.0021,0.1288,4.0012,213.4466,48.6923,-16.5553,0.0,0.0,2.4605,0.0017,6.6991,35.2683,7.1946
502.0,1003.0,7.3231,36.2833,0.0,194.1372,-0.0021,0.1272,4.1841,213.4467,48.6923,-16.5553,0.0,0.0,2.4641,0.0014,6.6878,35.2768,7.221
503.0,1005.0,7.3675,36.3383,0.0,193.7211,-0.0021,0.1261,4.2734,213.4467,48.6923,-16.5554,0.0,0.0,2.4652,0.0004,6.682,35.2906,7.2648
504.0,1007.0,7.4067,36.3837,0.0,193.2135,-0.0021,0.1263,4.249,213.4467,48.6923,-16.5554,0.0,0.0,2.4639,-0.0006,6.6814,35.2993,7.3034
505.0,1009.0,7.4276,36.4101,0.0,192.7941,-0.0021,0.1301,3.873,213.4467,48.6923,-16.5554,0.0,0.0,2.4599,-0.0013,6.6895,35.3056,7.3239
506.0,1011.0,7.377,36.3572,0.0,192.7492,-0.0021,0.1279,4.0819,213.4468,48.6923,-16.5553,0.0,0.0,2.456,-0.0014,6.6999,35.2987,7.2735
507.0,1013.0,7.3399,36.3178,0.0,193.3892,-0.0021,0.1241,4.5069,213.4468,48.6923,-16.5554,0.0,0.0,2.4566,-0.0001,6.7013,35.2927,7.2365
508.0,1015.0,7.312,36.2905,0.0,194.3083,-0.0021,0.1251,4.401,213.4468,48.6923,-16.5554,0.0,0.0,2.4588,0.0013,6.7069,35.2902,7.2086
509.0,1017.0,7.2802,36.2578,0.0,194.5554,-0.0021,0.1297,3.9446,213.4468,48.6923,-16.5554,0.0,0.0,2.4598,0.0007,6.7143,35.2858,7.1768
510.0,1019.0,7.2231,36.1959,0.0,195.1831,-0.0021,0.1289,4.0587,213.4469,48.6923,-16.5554,0.0,0.0,2.4631,0.0008,6.7239,35.2754,7.1199
511.0,1021.0,7.1751,36.1441,0.0,196.1331,-0.0021,0.1277,4.1182,213.4469,48.6923,-16.5554,0.0,0.0,2.4661,0.0015,6.7317,35.2666,7.0721
512.0,1023.0,7.1301,36.0966,0.0,196.447,-0.0021,0.1261,4.2718,213.4469,48.6923,-16.5554,0.0,0.0,2.4693,0.0014,6.7325,35.2594,7.0272
513.0,1025.0,7.1119,36.0799,0.0,196.7162,-0.0021,0.1268,4.1901,213.447,48.6923,-16.5554,0.0,0.0,2.4715,0.0013,6.7326,35.2585,7.0089
514.0,1027.0,7.1076,36.0762,0.0,196.6646,-0.0021,0.1304,3.847,213.447,48.6923,-16.5554,0.0,0.0,2.4731,0.0003,6.7362,35.2582,7.0044
515.0,1029.0,7.0861,36.0559,0.0,196.6829,-0.0021,0.126,4.2854,213.447,48.6922,-16.5554,0.0,0.0,2.4729,0.0,6.7392,35.2568,6.9829
516.0,1031.0,7.08,36.0513,0.0,196.7165,-0.0021,0.1237,4.5411,213.447,48.6922,-16.5554,0.0,0.0,2.4728,0.0,6.7391,35.2569,6.9767
517.0,1033.0,7.0684,36.0432,0.0,197.0886,-0.0021,0.1234,4.5908,213.4471,48.6922,-16.5554,0.0,0.0,2.4745,0.0005,6.7391,35.2591,6.965
518.0,1035.0,7.0702,36.0455,0.0,197.3853,-0.0021,0.1289,4.0038,213.4471,48.6922,-16.5554,0.0,0.0,2.4767,0.0005,6.7388,35.2588,6.9665
519.0,1037.0,7.0695,36.0465,0.0,196.8821,-0.0021,0.1207,4.8922,213.4471,48.6922,-16.5554,0.0,0.0,2.4754,-0.0009,6.7406,35.2597,6.9656
520.0,1039.0,7.07,36.0486,0.0,197.0888,-0.0021,0.1201,4.9897,213.4471,48.6922,-16.5554,0.0,0.0,2.4753,-0.0003,6.7409,35.2605,6.966
521.0,1041.0,7.0632,36.0436,0.0,197.5252,-0.0021,0.1239,4.5128,213.4472,48.6922,-16.5554,0.0,0.0,2.4764,0.0004,6.7409,35.261,6.9589
522.0,1043.0,7.0582,36.0416,0.0,197.7839,-0.0021,0.1289,4.0628,213.4472,48.6922,-16.5554,0.0,0.0,2.4781,0.0006,6.7392,35.2629,6.9537
523.0,1045.0,7.0649,36.0525,0.0,197.071,-0.0021,0.1276,4.1248,213.4472,48.6922,-16.5554,0.0,0.0,2.4768,-0.0008,6.7376,35.2672,6.9602
524.0,1047.0,7.0745,36.0656,0.0,197.4013,-0.0021,0.1277,4.1092,213.4473,48.6922,-16.5554,0.0,0.0,2.4766,0.0,6.7353,35.2707,6.9694
525.0,1049.0,7.082,36.076,0.0,197.5873,-0.0021,0.1259,4.2768,213.4473,48.6922,-16.5554,0.0,0.0,2.4774,0.0002,6.7338,35.2736,6.9767
526.0,1051.0,7.0924,36.0903,0.0,197.5396,-0.0021,0.1239,4.5182,213.4473,48.6922,-16.5554,0.0,0.0,2.4772,0.0001,6.7338,35.2777,6.9868
